InstanceName	InstancePath	Time	LimitTime	Objective	status	nbNodes
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance0.txt	0.034026	600	14	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance1.txt	0.0222137	600	7	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0195434	600	6	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance3.txt	0.022586	600	20	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0280641	600	23	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0242418	600	1	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance1.txt	0.038126	600	11	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0286814	600	21	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0248529	600	13	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_10_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0303839	600	13	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0121234	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0121818	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0124079	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance3.txt	0.0144671	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0123229	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0111322	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0161291	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance2.txt	0.0111166	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance3.txt	0.0113003	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance4.txt	0.0114805	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0119871	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance1.txt	0.01084	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0131504	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0107982	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance4.txt	0.0157685	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1/instance0.txt	0.0147492	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1/instance1.txt	0.012927	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0100382	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1/instance3.txt	0.0104327	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0121352	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0105686	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0123472	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0143044	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0113063	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.2_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0122558	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0122928	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0103147	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0116847	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1/instance3.txt	0.0117676	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0138074	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0121224	600	1	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0109345	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1/instance2.txt	0.0136883	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1/instance3.txt	0.0101456	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.4_mMax_1_m0_1/instance4.txt	0.0106525	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0116842	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0148595	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0104653	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0117515	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.6_mMax_1_m0_1/instance4.txt	0.0108598	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1/instance0.txt	0.0133016	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1/instance1.txt	0.0114163	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0106419	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1/instance3.txt	0.0112878	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0115901	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0118388	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0111132	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0112664	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0109775	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.4_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0105009	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0116107	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0100196	600	4	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0139854	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1/instance3.txt	0.00997921	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0126127	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0114865	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0102306	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1/instance2.txt	0.011564	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1/instance3.txt	0.0109219	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.4_mMax_1_m0_1/instance4.txt	0.0114386	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0114543	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0104761	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0117023	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0116584	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.6_mMax_1_m0_1/instance4.txt	0.00984134	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1/instance0.txt	0.0101993	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1/instance1.txt	0.011294	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0113217	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1/instance3.txt	0.00998864	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0108505	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0118631	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0103019	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0150947	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0129201	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.6_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0104137	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0105381	600	3	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0102818	600	3	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0107838	600	1	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.2_mMax_1_m0_1/instance3.txt	0.0128947	600	3	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.2_mMax_1_m0_1/instance4.txt	0.00826453	600	2	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0101168	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.4_mMax_1_m0_1/instance1.txt	0.00984993	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.4_mMax_1_m0_1/instance2.txt	0.00915292	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.4_mMax_1_m0_1/instance3.txt	0.00985363	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.4_mMax_1_m0_1/instance4.txt	0.010231	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance0.txt	0.011649	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0097641	600	3	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0108241	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0112987	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance4.txt	0.0111017	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance0.txt	0.0111414	600	4	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance1.txt	0.0113887	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0108625	600	1	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance3.txt	0.0114337	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0110339	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0112642	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0108353	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0122311	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0124377	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0110199	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0100843	600	5	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance1.txt	0.00806632	600	6	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance2.txt	0.00925887	600	4	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance3.txt	0.00833968	600	5	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance4.txt	0.00852728	600	2	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance0.txt	0.00971046	600	3	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0101021	600	3	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance2.txt	0.00999995	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance3.txt	0.00893075	600	4	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance4.txt	0.00894926	600	4	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance0.txt	0.00858629	600	3	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0107249	600	1	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0135148	600	5	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance3.txt	0.00920418	600	8	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance4.txt	0.00866857	600	3	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance0.txt	0.00960542	600	0	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance1.txt	0.00980202	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance2.txt	0.00922003	600	0	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance3.txt	0.00996762	600	0	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance4.txt	0.00986879	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0103017	600	1	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0100512	600	0	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0108181	600	1	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0103985	600	1	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_5_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0114696	600	0	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0541189	600	71	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance1.txt	0.102887	600	63	Optimal	17
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0506064	600	80	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance3.txt	0.0499774	600	72	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0463018	600	90	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0500769	600	88	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0610291	600	63	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance2.txt	0.055742	600	78	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance3.txt	0.478611	600	50	Optimal	346
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.4_mMax_1_m0_1/instance4.txt	0.0574818	600	46	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0570425	600	67	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0606837	600	82	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0948215	600	72	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0601645	600	58	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.6_mMax_1_m0_1/instance4.txt	0.0573223	600	88	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.2_rdd_0.8_mMax_1_m0_1/instance0.txt	0.434887	600	77	Optimal	91
