InstanceName	InstancePath	Time	LimitTime	Objective	status	nbNodes
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.4_mMax_1_m0_1/instance4.txt	0.0618652	600	71	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0557997	600	90	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0604153	600	76	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0521514	600	85	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0473083	600	94	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.6_mMax_1_m0_1/instance4.txt	0.0572749	600	88	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance0.txt	0.0577885	600	88	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance1.txt	0.0552238	600	64	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0625006	600	95	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance3.txt	0.0657822	600	56	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0577216	600	71	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0508455	600	70	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance1.txt	0.352723	600	65	Optimal	717
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0507779	600	59	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0724472	600	92	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_0.8_rdd_1.0_mMax_1_m0_1/instance4.txt	0.113361	600	69	Optimal	98
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0445792	600	103	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0435122	600	105	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0452831	600	124	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance3.txt	0.0435307	600	87	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0483174	600	93	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0460525	600	99	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0556403	600	100	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance2.txt	0.0435246	600	99	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance3.txt	0.0419575	600	95	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.4_mMax_1_m0_1/instance4.txt	0.0420295	600	84	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0724631	600	83	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0519955	600	83	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0416543	600	87	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0732751	600	123	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.6_mMax_1_m0_1/instance4.txt	0.0440528	600	95	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance0.txt	0.0493504	600	102	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance1.txt	0.0620686	600	86	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0535453	600	101	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance3.txt	0.0464016	600	81	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0486726	600	104	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance0.txt	0.205815	600	61	Optimal	693
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0700576	600	94	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance2.txt	0.0493179	600	73	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0527221	600	76	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_20_N_20_tf_1.0_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0590937	600	102	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0911181	600	20	Optimal	70
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.2_mMax_1_m0_1/instance1.txt	0.387953	600	6	Optimal	631
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0926495	600	5	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.2_mMax_1_m0_1/instance3.txt	0.101629	600	25	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0798091	600	5	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.4_mMax_1_m0_1/instance0.txt	0.110238	600	10	Optimal	59
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.4_mMax_1_m0_1/instance1.txt	0.586738	600	7	Optimal	65
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.4_mMax_1_m0_1/instance2.txt	0.0784954	600	17	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.4_mMax_1_m0_1/instance3.txt	0.242886	600	10	Optimal	512
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.4_mMax_1_m0_1/instance4.txt	0.184559	600	6	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0684206	600	14	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.6_mMax_1_m0_1/instance1.txt	0.199986	600	10	Optimal	58
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.6_mMax_1_m0_1/instance2.txt	0.107559	600	13	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.6_mMax_1_m0_1/instance3.txt	0.103923	600	4	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.6_mMax_1_m0_1/instance4.txt	0.332515	600	19	Optimal	126
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.8_mMax_1_m0_1/instance0.txt	0.124965	600	9	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.8_mMax_1_m0_1/instance1.txt	0.128711	600	10	Optimal	190
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0758656	600	4	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.8_mMax_1_m0_1/instance3.txt	0.333675	600	4	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_0.8_mMax_1_m0_1/instance4.txt	1.68132	600	6	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0833087	600	10	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_1.0_mMax_1_m0_1/instance1.txt	0.732735	600	12	Optimal	508
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_1.0_mMax_1_m0_1/instance2.txt	0.116018	600	1	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_1.0_mMax_1_m0_1/instance3.txt	0.117162	600	2	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.2_rdd_1.0_mMax_1_m0_1/instance4.txt	0.084513	600	2	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0834174	600	37	Optimal	43
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0844065	600	4	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.2_mMax_1_m0_1/instance2.txt	0.191052	600	10	Optimal	7
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.2_mMax_1_m0_1/instance3.txt	0.191732	600	15	Optimal	70
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0524886	600	16	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.4_mMax_1_m0_1/instance0.txt	0.280308	600	18	Optimal	37
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0763224	600	13	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.4_mMax_1_m0_1/instance2.txt	0.228578	600	12	Optimal	534
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.4_mMax_1_m0_1/instance3.txt	0.0546296	600	19	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.4_mMax_1_m0_1/instance4.txt	0.202028	600	19	Optimal	187
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.6_mMax_1_m0_1/instance0.txt	0.204118	600	12	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0693096	600	7	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.6_mMax_1_m0_1/instance2.txt	1.23907	600	2	Optimal	2436
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.6_mMax_1_m0_1/instance3.txt	0.178976	600	12	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.6_mMax_1_m0_1/instance4.txt	0.132966	600	11	Optimal	17
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.8_mMax_1_m0_1/instance0.txt	0.156118	600	15	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.8_mMax_1_m0_1/instance1.txt	0.125156	600	12	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0620164	600	8	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.8_mMax_1_m0_1/instance3.txt	0.309745	600	25	Optimal	77
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_0.8_mMax_1_m0_1/instance4.txt	0.132658	600	16	Optimal	131
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1/instance0.txt	0.483676	600	7	Optimal	1061
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1/instance1.txt	0.258864	600	15	Optimal	40
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1/instance2.txt	0.074015	600	4	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0936301	600	10	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.4_rdd_1.0_mMax_1_m0_1/instance4.txt	0.121157	600	18	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1/instance0.txt	0.142533	600	23	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0551545	600	13	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0772102	600	21	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1/instance3.txt	0.050748	600	13	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0909549	600	17	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0805834	600	24	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0684844	600	23	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1/instance2.txt	0.0637535	600	14	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1/instance3.txt	0.104129	600	30	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.4_mMax_1_m0_1/instance4.txt	0.105939	600	27	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1/instance0.txt	0.215077	600	15	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0674689	600	5	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1/instance2.txt	0.1109	600	14	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1/instance3.txt	0.0847084	600	40	Optimal	175
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.6_mMax_1_m0_1/instance4.txt	0.340211	600	29	Optimal	1568
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1/instance0.txt	0.195989	600	22	Optimal	430
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1/instance1.txt	0.0867948	600	32	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1/instance2.txt	0.107895	600	13	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1/instance3.txt	0.0726256	600	21	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0981628	600	15	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1/instance0.txt	0.174765	600	28	Optimal	435
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0823304	600	12	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1/instance2.txt	0.140309	600	19	Optimal	396
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1/instance3.txt	0.214534	600	8	Optimal	40
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.6_rdd_1.0_mMax_1_m0_1/instance4.txt	0.0639629	600	16	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0637702	600	29	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0633772	600	31	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0609242	600	19	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1/instance3.txt	0.0696486	600	46	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0821794	600	26	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1/instance0.txt	0.208199	600	20	Optimal	801
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0699215	600	23	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1/instance2.txt	0.0669639	600	45	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1/instance3.txt	0.0830524	600	43	Optimal	175
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.4_mMax_1_m0_1/instance4.txt	0.0658671	600	22	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0631114	600	16	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1/instance1.txt	0.0587905	600	25	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1/instance2.txt	0.0795753	600	28	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1/instance3.txt	0.228617	600	11	Optimal	102
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.6_mMax_1_m0_1/instance4.txt	0.0726968	600	6	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.8_mMax_1_m0_1/instance0.txt	0.0820924	600	17	Optimal	117
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.8_mMax_1_m0_1/instance1.txt	0.0775017	600	17	Optimal	78
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.8_mMax_1_m0_1/instance2.txt	0.0646096	600	16	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.8_mMax_1_m0_1/instance3.txt	0.0494808	600	29	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_0.8_mMax_1_m0_1/instance4.txt	0.0935003	600	19	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_1.0_mMax_1_m0_1/instance0.txt	0.0903565	600	17	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_1.0_mMax_1_m0_1/instance1.txt	0.0651075	600	7	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_1.0_mMax_1_m0_1/instance2.txt	0.206815	600	26	Optimal	509
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_1.0_mMax_1_m0_1/instance3.txt	0.0579309	600	18	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_0.8_rdd_1.0_mMax_1_m0_1/instance4.txt	0.156268	600	11	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.2_mMax_1_m0_1/instance0.txt	0.0438068	600	31	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.2_mMax_1_m0_1/instance1.txt	0.0780915	600	37	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.2_mMax_1_m0_1/instance2.txt	0.0641528	600	31	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.2_mMax_1_m0_1/instance3.txt	0.0779859	600	28	Optimal	0
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.2_mMax_1_m0_1/instance4.txt	0.0769086	600	10	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.4_mMax_1_m0_1/instance0.txt	0.0529752	600	43	Optimal	0
instance1	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.4_mMax_1_m0_1/instance1.txt	0.0795709	600	32	Optimal	0
instance2	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.4_mMax_1_m0_1/instance2.txt	0.0533582	600	42	Optimal	0
instance3	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.4_mMax_1_m0_1/instance3.txt	0.0972435	600	30	Optimal	157
instance4	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.4_mMax_1_m0_1/instance4.txt	0.069074	600	51	Optimal	0
instance0	/home/schau/Documents/These/code/bilevel-scheduling/instances/performances/n_15_N_30_tf_1.0_rdd_0.6_mMax_1_m0_1/instance0.txt	0.0502064	600	27	Optimal	0
